family77	51	1000000	4	100	5.146431	0.063403	4.653349	5.628234	5.139606	5038.351074	5240.649902	0.999933
family78	50	1000000	4	100	4.362142	0.053362	3.920601	4.823931	4.358788	4712.144043	4860.689941	1.000013
family79	50	1000000	4	100	3.707015	0.043529	3.295320	4.115214	3.702979	5139.307129	5303.388184	0.999960
family80	53	1000000	4	100	3.325542	0.038963	2.939597	3.710484	3.323937	4479.794922	4897.250977	0.999948
family81	51	1000000	4	100	3.687601	0.043601	3.284010	4.096321	3.685171	5054.282227	5316.680176	1.000197
family82	55	1000000	4	100	3.817857	0.045739	3.408930	4.243438	3.813454	4502.753906	4842.736816	0.999938
family83	53	1000000	4	100	4.082841	0.048723	3.646082	4.510454	4.078036	5416.117188	5448.518066	1.000336
family84	53	1000000	4	100	4.847277	0.061499	4.355943	5.333082	4.841854	4166.569824	4520.279785	1.000016
family85	50	1000000	4	100	4.199298	0.051781	3.754706	4.645202	4.195416	4676.565918	4881.852051	1.000488
family86	52	1000000	4	100	3.611013	0.042473	3.226827	4.028299	3.605163	5019.005859	5099.434082	1.000099
family87	57	1000000	4	100	3.980596	0.047688	3.542285	4.401020	3.977841	4308.179199	4371.616211	0.999961
family88	52	1000000	4	100	3.959445	0.048498	3.536727	4.397261	3.952708	3475.256104	4240.767090	1.000017
family89	55	1000000	4	100	3.759312	0.044340	3.366863	4.192182	3.754849	4384.495117	4727.511230	0.999938
family90	50	1000000	4	100	3.996339	0.048910	3.558078	4.419396	3.994984	4947.773926	4998.550781	1.000298
family91	52	1000000	4	100	2.892457	0.033262	2.551583	3.258326	2.886816	4990.415039	5177.319824	1.000101
family92	53	1000000	4	100	3.787609	0.045643	3.373493	4.215171	3.784563	3644.260010	4250.525879	0.999935
family93	50	1000000	4	100	4.545083	0.057419	4.067943	5.010098	4.539596	4911.413086	4959.285156	1.000090
family94	56	1000000	4	100	4.571184	0.058422	4.085116	5.025141	4.567817	3939.666992	4358.606934	0.999959
family95	50	1000000	4	100	3.347482	0.039546	2.961694	3.735576	3.343034	4601.370117	4783.305176	0.999971
family96	52	1000000	4	100	3.852333	0.051100	3.431419	4.316508	3.847477	4128.875000	4203.569824	0.999943
family97	51	1000000	4	100	3.190964	0.038685	2.799348	3.572756	3.187321	4988.767090	5059.022949	1.000024
family98	51	1000000	4	100	3.994102	0.047983	3.575286	4.422103	3.988643	4797.235840	4905.258789	1.000086
family99	52	1000000	4	100	4.432289	0.053191	3.988325	4.892830	4.427409	4049.281006	4489.583008	0.999934
family100	50	1000000	4	100	3.475909	0.041499	3.079984	3.870460	3.470414	5322.961914	5359.024902	0.999934
